food_id,name,category,serving_g,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,iron_mg,calcium_mg,vitaminA_ug,per100_protein_g,per100_fat_g,per100_carbs_g,per100_fiber_g,per100_sugar_g,per100_sodium_mg,per100_iron_mg,per100_calcium_mg,per100_vitaminA_ug
KF0211,Kales (fried) (half cup),snack,64,149.4,5.95,13.14,18.59,1.06,6.78,31.8,0.1,5.1,3.1,9.296875,20.53125,29.046875,1.65625,10.59375,49.6875,0.15625,7.968749999999999,4.84375
KF0212,Fried Chips (100g),snack,128,294.8,6.95,18.36,10.42,1.3,4.06,12.6,0.13,10.6,0.0,5.4296875,14.34375,8.140625,1.015625,3.1718749999999996,9.84375,0.1015625,8.28125,0.0
KF0213,Black Tea (1 serving),beverage,170,232.8,6.5,5.42,16.92,1.73,7.88,9.8,0.1,12.0,81.0,3.823529411764706,3.1882352941176473,9.95294117647059,1.0176470588235293,4.635294117647059,5.764705882352942,0.058823529411764705,7.0588235294117645,47.64705882352941
KF0214,Chai (tea+milk) (100g),beverage,201,119.3,3.98,2.21,5.0,1.04,1.37,18.6,0.3,12.2,9.8,1.9800995024875623,1.099502487562189,2.487562189054726,0.5174129353233831,0.681592039800995,9.253731343283583,0.14925373134328357,6.069651741293533,4.875621890547264
KF0215,Fresh Juice (100g),beverage,226,208.0,3.56,0.5,16.47,1.3,6.6,12.9,0.2,7.0,0.0,1.575221238938053,0.22123893805309736,7.287610619469026,0.5752212389380531,2.920353982300885,5.707964601769912,0.08849557522123894,3.0973451327433628,0.0
KF0216,Ugali (1 serving),staple,119,251.8,4.13,4.12,41.9,4.46,18.8,12.6,0.76,1.0,78.6,3.4705882352941178,3.46218487394958,35.21008403361345,3.7478991596638656,15.798319327731093,10.588235294117647,0.6386554621848739,0.8403361344537815,66.05042016806722
KF0217,Githeri (100g),staple,164,289.0,4.82,1.99,34.38,3.38,14.24,15.9,0.1,3.2,0.0,2.9390243902439024,1.2134146341463414,20.963414634146343,2.0609756097560976,8.682926829268293,9.695121951219512,0.06097560975609756,1.951219512195122,0.0
KF0218,Rice (piece),staple,239,512.4,4.16,1.85,41.58,4.56,13.09,4.4,0.1,1.0,0.0,1.7405857740585775,0.7740585774058577,17.397489539748953,1.907949790794979,5.476987447698745,1.8410041841004186,0.04184100418410042,0.41841004184100417,0.0
KF0219,Chapati (slice),staple,179,302.3,2.13,2.61,37.35,3.38,13.05,12.8,0.11,24.4,44.6,1.1899441340782122,1.458100558659218,20.865921787709496,1.888268156424581,7.290502793296089,7.150837988826815,0.061452513966480445,13.631284916201118,24.916201117318437
KF0220,Mandazi (piece),staple,133,182.5,4.67,0.5,30.9,3.8,14.37,1.0,0.53,13.4,10.0,3.511278195488722,0.37593984962406013,23.23308270676692,2.857142857142857,10.80451127819549,0.7518796992481203,0.39849624060150374,10.075187969924812,7.518796992481203
KF0221,Sorghum Ugali (half cup),staple,217,543.1,3.94,6.36,41.08,4.06,17.52,15.1,0.32,7.3,0.0,1.8156682027649769,2.9308755760368665,18.930875576036865,1.8709677419354835,8.073732718894009,6.95852534562212,0.14746543778801843,3.3640552995391704,0.0
KF0222,Maize Porridge (slice),staple,171,336.5,6.0,3.34,34.3,3.86,15.13,12.8,0.42,1.0,38.0,3.508771929824561,1.9532163742690059,20.05847953216374,2.257309941520468,8.847953216374268,7.485380116959064,0.24561403508771928,0.5847953216374269,22.22222222222222
KF0223,Beans (1 serving),legume,171,255.5,11.08,2.51,20.79,1.04,8.04,2.6,0.93,7.7,0.0,6.47953216374269,1.4678362573099413,12.157894736842104,0.6081871345029239,4.701754385964912,1.5204678362573099,0.543859649122807,4.502923976608187,0.0
KF0224,Cowpeas (slice),legume,165,216.8,6.78,0.5,30.55,3.01,13.21,9.6,0.61,5.3,72.9,4.109090909090909,0.30303030303030304,18.515151515151516,1.8242424242424242,8.006060606060606,5.818181818181818,0.3696969696969697,3.212121212121212,44.18181818181819
KF0225,Green grams (piece),legume,93,126.5,8.09,0.5,23.72,2.06,9.21,1.0,0.1,12.2,112.0,8.698924731182796,0.5376344086021505,25.50537634408602,2.21505376344086,9.903225806451614,1.075268817204301,0.10752688172043011,13.118279569892474,120.43010752688173
KF0226,Lentils (1 serving),legume,111,181.5,5.83,2.16,28.68,2.58,13.62,1.0,0.1,7.4,100.1,5.252252252252252,1.945945945945946,25.83783783783784,2.324324324324324,12.27027027027027,0.9009009009009009,0.09009009009009009,6.666666666666667,90.18018018018019
KF0227,Chana (Chickpea) (half cup),legume,166,298.6,7.84,2.79,29.16,2.99,11.49,8.6,0.57,9.3,125.3,4.72289156626506,1.680722891566265,17.566265060240966,1.8012048192771084,6.921686746987952,5.180722891566265,0.34337349397590355,5.602409638554217,75.48192771084338
KF0228,Sukuma Wiki (slice),vegetable,91,49.1,2.26,0.13,10.77,0.23,3.1,20.1,0.12,7.8,132.7,2.483516483516483,0.14285714285714285,11.835164835164836,0.25274725274725274,3.4065934065934065,22.08791208791209,0.13186813186813187,8.571428571428571,145.8241758241758
KF0229,Spinach (piece),vegetable,85,43.3,1.09,1.26,8.71,1.13,5.03,1.0,0.76,1.0,121.2,1.2823529411764707,1.4823529411764707,10.247058823529413,1.3294117647058823,5.91764705882353,1.1764705882352942,0.8941176470588236,1.1764705882352942,142.58823529411765
KF0230,Kale (1 serving),vegetable,96,48.9,2.11,0.1,9.89,0.84,5.52,10.0,0.45,15.5,109.1,2.1979166666666665,0.10416666666666667,10.302083333333334,0.875,5.75,10.416666666666666,0.46875,16.145833333333332,113.64583333333333
KF0231,Cabbage (1 serving),vegetable,75,26.8,1.67,0.75,5.8,0.31,2.42,1.0,0.85,10.4,26.6,2.2266666666666666,1.0,7.733333333333333,0.41333333333333333,3.2266666666666666,1.3333333333333333,1.1333333333333333,13.866666666666667,35.46666666666667
KF0232,Mukimo Greens (piece),vegetable,97,52.8,0.82,0.1,13.35,0.75,4.9,16.0,0.19,13.9,52.8,0.845360824742268,0.10309278350515463,13.762886597938145,0.7731958762886598,5.051546391752578,16.49484536082474,0.1958762886597938,14.329896907216495,54.43298969072165
KF0233,Tomato (100g),vegetable,125,69.8,2.25,1.02,9.07,0.98,3.66,1.5,0.97,1.0,172.6,1.8,0.816,7.256,0.784,2.928,1.2,0.776,0.8,138.08
KF0234,Onion (half cup),vegetable,57,18.0,2.56,0.1,5.38,0.61,3.83,10.5,0.71,17.8,44.7,4.491228070175438,0.17543859649122806,9.43859649122807,1.0701754385964912,6.719298245614035,18.42105263157895,1.2456140350877194,31.228070175438596,78.42105263157895
KF0235,Banana (100g),fruit,148,97.8,0.89,0.58,15.52,1.64,6.29,6.0,0.1,11.0,57.9,0.6013513513513513,0.39189189189189183,10.486486486486486,1.1081081081081081,4.25,4.054054054054054,0.06756756756756757,7.4324324324324325,39.12162162162162
KF0236,Mango (piece),fruit,108,148.9,0.88,0.33,31.91,3.36,15.1,13.5,0.32,8.7,13.5,0.8148148148148148,0.3055555555555556,29.546296296296298,3.111111111111111,13.981481481481481,12.5,0.2962962962962963,8.055555555555555,12.5
KF0237,Avocado (100g),fruit,86,64.2,0.3,0.77,15.81,1.66,7.47,1.0,0.53,1.0,0.0,0.3488372093023256,0.8953488372093024,18.38372093023256,1.930232558139535,8.686046511627907,1.1627906976744187,0.6162790697674418,1.1627906976744187,0.0
KF0238,Papaya (piece),fruit,127,70.1,1.57,0.81,10.09,0.61,5.38,1.0,0.28,11.6,7.3,1.236220472440945,0.6377952755905512,7.94488188976378,0.48031496062992124,4.2362204724409445,0.7874015748031497,0.22047244094488191,9.133858267716535,5.748031496062992
KF0239,Orange (slice),fruit,114,72.9,1.41,0.65,14.61,1.13,5.58,1.0,0.1,1.0,0.0,1.236842105263158,0.5701754385964912,12.81578947368421,0.9912280701754385,4.894736842105263,0.8771929824561403,0.08771929824561403,0.8771929824561403,0.0
KF0240,Guava (half cup),fruit,106,44.2,0.57,0.26,9.58,0.78,2.68,1.0,0.1,6.5,57.6,0.5377358490566037,0.24528301886792453,9.037735849056604,0.7358490566037735,2.5283018867924527,0.9433962264150944,0.09433962264150944,6.132075471698113,54.339622641509436
KF0241,Beef (stew) (100g),meat,146,209.3,13.49,11.1,0.12,0.69,0.47,7.4,0.18,1.0,11.4,9.23972602739726,7.602739726027397,0.0821917808219178,0.4726027397260274,0.3219178082191781,5.068493150684931,0.1232876712328767,0.684931506849315,7.808219178082192
KF0242,Goat (roast) (piece),meat,143,298.0,31.22,11.76,0.34,0.13,0.0,14.8,0.16,1.0,60.4,21.832167832167833,8.223776223776223,0.23776223776223776,0.09090909090909091,0.0,10.34965034965035,0.11188811188811189,0.6993006993006993,42.23776223776224
KF0243,Chicken (fried) (1 cup),meat,134,186.4,27.36,2.0,0.87,0.1,1.62,4.5,0.1,4.6,146.3,20.417910447761194,1.492537313432836,0.6492537313432836,0.07462686567164178,1.208955223880597,3.3582089552238807,0.07462686567164178,3.432835820895522,109.17910447761196
KF0244,Chicken (boiled) (1 serving),meat,118,275.4,31.33,8.84,0.23,0.1,0.0,8.4,0.58,1.0,0.0,26.550847457627118,7.491525423728813,0.19491525423728814,0.0847457627118644,0.0,7.11864406779661,0.4915254237288135,0.847457627118644,0.0
KF0245,Tilapia (piece),fish,117,167.8,29.38,3.33,0.0,0.11,0.0,1.0,0.1,1.0,0.0,25.11111111111111,2.8461538461538463,0.0,0.09401709401709402,0.0,0.8547008547008547,0.08547008547008547,0.8547008547008547,0.0
KF0246,Nile Perch (slice),fish,130,367.4,32.18,12.99,2.06,0.1,0.37,12.4,0.36,18.0,208.4,24.753846153846155,9.992307692307692,1.5846153846153845,0.07692307692307693,0.2846153846153846,9.538461538461538,0.27692307692307694,13.846153846153847,160.30769230769232
KF0247,Sardines (canned) (piece),fish,126,203.7,19.1,8.52,1.87,0.1,0.0,8.9,0.1,1.0,0.0,15.15873015873016,6.761904761904762,1.4841269841269842,0.07936507936507936,0.0,7.063492063492063,0.07936507936507936,0.7936507936507936,0.0
KF0248,Omena (small fish) (half cup),fish,124,127.9,21.06,1.0,0.79,0.1,0.0,9.6,0.1,1.0,0.0,16.983870967741936,0.8064516129032258,0.6370967741935484,0.08064516129032258,0.0,7.741935483870968,0.08064516129032258,0.8064516129032258,0.0
KF0249,Milk (whole) (piece),dairy,280,399.4,4.35,10.61,8.87,0.7,6.59,10.7,0.29,1.0,115.0,1.5535714285714284,3.789285714285714,3.1678571428571423,0.25,2.3535714285714286,3.8214285714285716,0.10357142857142856,0.35714285714285715,41.07142857142857
KF0250,Yoghurt (1 cup),dairy,227,194.6,8.99,1.93,7.72,1.15,2.46,3.7,0.1,20.1,7.2,3.960352422907489,0.8502202643171806,3.4008810572687223,0.5066079295154184,1.0837004405286343,1.6299559471365639,0.04405286343612335,8.854625550660794,3.171806167400881
KF0251,Cheese (local) (1 serving),dairy,211,268.6,8.61,8.86,4.29,0.33,2.67,26.2,0.1,3.3,38.9,4.080568720379147,4.199052132701421,2.0331753554502368,0.15639810426540285,1.2654028436018958,12.417061611374407,0.04739336492890995,1.5639810426540284,18.436018957345972
KF0252,Roasted Groundnuts (1 serving),snack,40,66.3,1.99,12.72,7.67,0.57,5.62,25.8,0.1,1.0,120.6,4.975,31.8,19.175,1.4249999999999998,14.05,64.5,0.25,2.5,301.5
KF0253,Sambusa (1 cup),snack,63,218.6,7.63,20.84,29.55,2.65,11.48,1.0,0.1,13.0,0.0,12.11111111111111,33.07936507936508,46.904761904761905,4.2063492063492065,18.22222222222222,1.5873015873015872,0.15873015873015872,20.634920634920636,0.0
KF0254,Kales (fried) (1 cup),snack,84,102.5,3.08,5.9,15.03,1.97,5.04,1.0,0.28,10.8,0.0,3.6666666666666665,7.023809523809524,17.892857142857142,2.3452380952380953,6.0,1.1904761904761905,0.33333333333333337,12.857142857142858,0.0
KF0255,Fried Chips (slice),snack,84,244.7,3.82,15.45,34.79,3.84,14.58,27.7,0.1,1.0,0.0,4.5476190476190474,18.392857142857142,41.416666666666664,4.571428571428571,17.357142857142858,32.976190476190474,0.11904761904761904,1.1904761904761905,0.0
KF0256,Black Tea (100g),beverage,152,180.9,1.83,7.67,10.77,0.95,4.84,1.0,0.1,7.2,0.0,1.2039473684210527,5.046052631578948,7.0855263157894735,0.625,3.1842105263157894,0.6578947368421053,0.06578947368421052,4.7368421052631575,0.0
KF0257,Chai (tea+milk) (1 cup),beverage,238,414.8,1.0,8.12,25.98,2.39,10.19,1.0,0.26,5.5,96.2,0.42016806722689076,3.4117647058823524,10.915966386554622,1.004201680672269,4.281512605042017,0.42016806722689076,0.1092436974789916,2.310924369747899,40.42016806722689
KF0258,Fresh Juice (100g),beverage,283,443.0,6.52,4.53,18.73,1.42,5.95,4.0,0.24,1.0,43.9,2.303886925795053,1.6007067137809188,6.618374558303887,0.5017667844522968,2.1024734982332154,1.4134275618374559,0.08480565371024736,0.35335689045936397,15.512367491166078
KF0259,Ugali (1 cup),staple,158,301.3,4.59,5.68,33.02,3.07,10.92,8.0,0.43,5.2,0.0,2.9050632911392404,3.5949367088607596,20.898734177215193,1.9430379746835442,6.9113924050632916,5.063291139240507,0.2721518987341772,3.2911392405063293,0.0
KF0260,Githeri (100g),staple,156,252.6,3.29,2.31,38.66,4.53,13.53,1.0,0.1,13.3,0.0,2.108974358974359,1.4807692307692308,24.782051282051277,2.9038461538461537,8.673076923076923,0.6410256410256411,0.0641025641025641,8.525641025641026,0.0
KF0261,Rice (piece),staple,111,172.3,4.34,0.5,32.14,3.59,13.9,6.3,0.1,3.9,0.0,3.90990990990991,0.45045045045045046,28.954954954954953,3.234234234234234,12.522522522522523,5.675675675675675,0.09009009009009009,3.5135135135135136,0.0
KF0262,Chapati (100g),staple,154,180.5,3.53,2.82,20.82,2.11,10.91,20.0,0.16,1.0,31.3,2.292207792207792,1.8311688311688312,13.519480519480519,1.37012987012987,7.084415584415584,12.987012987012987,0.1038961038961039,0.6493506493506493,20.324675324675326
KF0263,Mandazi (half cup),staple,152,238.7,2.16,3.85,28.56,3.06,11.68,13.8,0.11,12.3,0.0,1.4210526315789473,2.5328947368421053,18.789473684210527,2.013157894736842,7.684210526315789,9.078947368421053,0.07236842105263158,8.092105263157896,0.0
KF0264,Sorghum Ugali (1 cup),staple,165,319.5,2.71,1.39,43.88,4.49,15.75,11.0,0.3,2.3,2.5,1.6424242424242423,0.8424242424242424,26.593939393939394,2.721212121212121,9.545454545454545,6.666666666666667,0.18181818181818182,1.3939393939393938,1.5151515151515151
KF0265,Maize Porridge (1 cup),staple,205,300.9,3.57,1.24,31.29,3.58,11.77,14.5,0.1,1.0,0.0,1.7414634146341463,0.6048780487804878,15.263414634146342,1.7463414634146341,5.741463414634146,7.073170731707317,0.04878048780487805,0.4878048780487805,0.0
KF0266,Beans (piece),legume,133,298.3,11.05,4.44,31.94,2.94,12.33,7.7,0.55,15.0,0.0,8.308270676691729,3.3383458646616546,24.015037593984964,2.210526315789474,9.270676691729323,5.7894736842105265,0.4135338345864662,11.278195488721805,0.0
KF0267,Cowpeas (1 cup),legume,140,217.8,5.3,1.38,29.47,2.09,12.33,3.6,0.56,6.2,89.3,3.7857142857142856,0.9857142857142858,21.05,1.4928571428571429,8.807142857142857,2.5714285714285716,0.4000000000000001,4.428571428571429,63.785714285714285
KF0268,Green grams (1 cup),legume,160,192.3,7.78,2.68,13.28,1.15,4.96,17.9,0.41,1.0,0.0,4.8625,1.675,8.3,0.7187499999999999,3.1,11.187499999999998,0.25625,0.625,0.0
KF0269,Lentils (100g),legume,141,221.9,13.85,3.63,17.98,2.02,5.46,1.0,0.19,1.0,110.9,9.822695035460994,2.574468085106383,12.75177304964539,1.4326241134751774,3.872340425531915,0.7092198581560284,0.1347517730496454,0.7092198581560284,78.65248226950355
KF0270,Chana (Chickpea) (1 serving),legume,131,188.5,12.6,0.5,23.92,3.03,8.88,1.0,0.49,4.5,0.0,9.618320610687023,0.3816793893129771,18.259541984732824,2.312977099236641,6.778625954198474,0.7633587786259542,0.37404580152671757,3.435114503816794,0.0
KF0271,Sukuma Wiki (piece),vegetable,73,24.4,2.08,0.24,5.68,0.39,2.15,3.2,0.51,1.0,130.4,2.8493150684931505,0.3287671232876712,7.780821917808219,0.5342465753424658,2.9452054794520546,4.383561643835616,0.6986301369863014,1.36986301369863,178.63013698630138
KF0272,Spinach (slice),vegetable,74,25.8,2.02,0.53,5.64,0.21,4.6,9.1,0.51,1.0,0.0,2.72972972972973,0.7162162162162162,7.621621621621622,0.28378378378378377,6.216216216216216,12.297297297297296,0.6891891891891891,1.3513513513513513,0.0
KF0273,Kale (slice),vegetable,62,16.5,0.56,0.93,3.43,0.1,0.0,13.4,0.61,11.4,123.3,0.903225806451613,1.5,5.532258064516129,0.16129032258064516,0.0,21.612903225806452,0.9838709677419355,18.387096774193548,198.8709677419355
KF0274,Cabbage (1 cup),vegetable,81,29.1,0.81,0.8,6.76,1.03,2.44,3.3,0.26,1.0,185.8,1.0,0.9876543209876543,8.345679012345679,1.271604938271605,3.0123456790123457,4.074074074074074,0.32098765432098764,1.2345679012345678,229.3827160493827
KF0275,Mukimo Greens (slice),vegetable,91,48.7,3.08,0.21,9.63,0.32,2.0,1.0,0.39,7.4,0.0,3.3846153846153846,0.23076923076923078,10.582417582417584,0.3516483516483517,2.197802197802198,1.098901098901099,0.42857142857142855,8.131868131868131,0.0
KF0276,Tomato (1 cup),vegetable,92,46.9,2.52,0.1,8.94,0.73,2.4,18.3,0.14,12.1,121.4,2.739130434782609,0.10869565217391304,9.717391304347826,0.7934782608695652,2.608695652173913,19.891304347826086,0.15217391304347827,13.152173913043478,131.95652173913044
KF0277,Onion (slice),vegetable,77,47.0,4.11,0.1,10.49,1.05,7.35,3.8,0.51,1.0,7.5,5.337662337662338,0.12987012987012986,13.623376623376624,1.3636363636363635,9.545454545454545,4.935064935064935,0.6623376623376623,1.2987012987012987,9.74025974025974
KF0278,Banana (1 cup),fruit,192,202.4,0.77,0.79,22.64,2.07,8.38,13.9,0.47,18.5,139.9,0.4010416666666667,0.4114583333333333,11.791666666666666,1.0781249999999998,4.364583333333334,7.239583333333333,0.24479166666666666,9.635416666666666,72.86458333333333
KF0279,Mango (1 cup),fruit,140,112.5,1.9,0.1,17.61,1.14,8.19,1.0,0.38,8.0,0.0,1.3571428571428572,0.07142857142857142,12.57857142857143,0.8142857142857142,5.85,0.7142857142857143,0.2714285714285714,5.714285714285714,0.0
KF0280,Avocado (1 cup),fruit,82,53.6,0.3,0.1,15.07,2.46,4.11,6.9,0.5,1.0,24.8,0.36585365853658536,0.12195121951219512,18.378048780487806,3.0,5.01219512195122,8.414634146341463,0.6097560975609756,1.2195121951219512,30.24390243902439
KF0281,Papaya (slice),fruit,118,99.8,1.93,0.58,16.62,1.79,6.16,13.8,0.41,12.0,0.0,1.6355932203389831,0.4915254237288135,14.084745762711865,1.5169491525423728,5.220338983050848,11.694915254237289,0.3474576271186441,10.169491525423728,0.0
KF0282,Orange (slice),fruit,175,115.7,0.77,1.09,11.83,1.9,4.38,5.5,0.1,14.4,63.2,0.44,0.6228571428571429,6.76,1.0857142857142856,2.5028571428571427,3.142857142857143,0.05714285714285714,8.228571428571428,36.114285714285714
KF0283,Guava (piece),fruit,97,90.0,2.12,0.17,20.01,1.81,8.42,1.0,0.1,5.2,0.0,2.185567010309278,0.17525773195876287,20.628865979381445,1.865979381443299,8.68041237113402,1.0309278350515463,0.10309278350515463,5.360824742268041,0.0
KF0284,Beef (stew) (piece),meat,202,440.1,32.17,8.76,0.06,0.1,0.0,4.4,0.48,7.6,2.8,15.925742574257425,4.336633663366337,0.0297029702970297,0.04950495049504951,0.0,2.1782178217821784,0.2376237623762376,3.762376237623762,1.386138613861386
KF0285,Goat (roast) (100g),meat,60,129.7,31.88,11.79,0.24,0.85,1.28,18.5,0.27,1.0,37.6,53.13333333333333,19.65,0.4,1.4166666666666667,2.1333333333333333,30.833333333333332,0.45,1.6666666666666667,62.666666666666664
KF0286,Chicken (fried) (1 cup),meat,134,331.0,23.97,18.75,0.62,0.43,0.13,1.0,0.31,10.6,32.4,17.888059701492537,13.992537313432836,0.4626865671641791,0.3208955223880597,0.09701492537313433,0.746268656716418,0.23134328358208955,7.91044776119403,24.17910447761194
KF0287,Chicken (boiled) (100g),meat,118,425.0,31.73,25.92,0.0,0.1,0.0,1.0,0.58,13.8,48.0,26.889830508474578,21.966101694915253,0.0,0.0847457627118644,0.0,0.847457627118644,0.4915254237288135,11.694915254237289,40.67796610169491
KF0288,Tilapia (piece),fish,95,177.4,16.6,11.35,0.0,0.12,0.52,17.9,0.1,15.9,0.0,17.47368421052632,11.947368421052632,0.0,0.12631578947368421,0.5473684210526316,18.842105263157894,0.10526315789473684,16.736842105263158,0.0
KF0289,Nile Perch (1 serving),fish,135,229.3,24.31,7.32,1.25,0.99,0.83,1.0,0.46,5.8,38.0,18.007407407407406,5.4222222222222225,0.9259259259259259,0.7333333333333333,0.6148148148148148,0.7407407407407407,0.34074074074074073,4.296296296296297,28.14814814814815
KF0290,Sardines (canned) (100g),fish,122,156.2,21.32,5.92,1.18,0.1,1.11,5.8,0.1,3.7,16.3,17.475409836065573,4.852459016393443,0.9672131147540983,0.08196721311475409,0.9098360655737706,4.754098360655738,0.08196721311475409,3.0327868852459017,13.360655737704919
KF0291,Omena (small fish) (piece),fish,109,177.3,23.54,7.88,0.0,0.1,3.33,1.0,0.1,17.7,0.0,21.59633027522936,7.229357798165138,0.0,0.09174311926605505,3.055045871559633,0.9174311926605505,0.09174311926605505,16.238532110091743,0.0
KF0292,Milk (whole) (100g),dairy,185,217.3,6.37,1.0,19.78,2.72,6.66,11.4,0.1,7.1,0.0,3.443243243243243,0.5405405405405406,10.691891891891892,1.4702702702702704,3.6,6.162162162162162,0.05405405405405406,3.8378378378378377,0.0
KF0293,Yoghurt (100g),dairy,169,199.9,7.01,5.94,8.95,1.03,0.79,23.8,0.71,7.8,26.9,4.14792899408284,3.514792899408284,5.29585798816568,0.6094674556213018,0.46745562130177515,14.08284023668639,0.42011834319526625,4.615384615384615,15.91715976331361
KF0294,Cheese (local) (half cup),dairy,240,423.0,3.84,10.02,17.89,2.53,10.56,11.0,0.35,14.6,65.6,1.6,4.175,7.454166666666667,1.0541666666666665,4.4,4.583333333333333,0.14583333333333334,6.083333333333333,27.33333333333333
KF0295,Roasted Groundnuts (1 serving),snack,60,101.2,8.81,14.61,5.0,0.1,0.53,20.3,0.58,11.7,0.0,14.683333333333334,24.35,8.333333333333334,0.16666666666666666,0.8833333333333333,33.833333333333336,0.9666666666666666,19.5,0.0
KF0296,Sambusa (100g),snack,116,224.9,9.59,12.79,7.35,0.44,2.59,23.1,0.11,1.0,36.1,8.267241379310345,11.025862068965518,6.336206896551724,0.3793103448275862,2.2327586206896552,19.913793103448278,0.09482758620689655,0.8620689655172413,31.120689655172413
KF0297,Kales (fried) (1 serving),snack,67,75.8,1.0,2.94,20.06,1.95,8.21,12.7,0.19,1.7,8.5,1.492537313432836,4.388059701492537,29.940298507462682,2.91044776119403,12.253731343283583,18.955223880597014,0.2835820895522388,2.537313432835821,12.686567164179104
KF0298,Fried Chips (slice),snack,102,258.4,9.77,16.17,21.41,1.57,8.4,7.0,0.1,1.7,0.0,9.57843137254902,15.85294117647059,20.99019607843137,1.5392156862745099,8.235294117647058,6.862745098039215,0.09803921568627451,1.6666666666666667,0.0
KF0299,Black Tea (piece),beverage,251,190.9,2.51,2.13,12.33,1.12,4.91,5.5,0.1,6.6,10.7,0.9999999999999999,0.848605577689243,4.912350597609562,0.4462151394422311,1.956175298804781,2.191235059760956,0.0398406374501992,2.6294820717131473,4.2629482071713145
KF0300,Chai (tea+milk) (slice),beverage,160,269.3,6.79,2.54,31.83,3.59,10.28,6.2,0.3,6.0,0.0,4.24375,1.5875,19.89375,2.24375,6.425,3.875,0.1875,3.75,0.0
KF0301,Fresh Juice (piece),beverage,248,166.0,8.44,1.81,5.36,1.43,0.64,1.5,0.22,5.4,49.3,3.403225806451613,0.7298387096774194,2.161290322580645,0.5766129032258065,0.25806451612903225,0.6048387096774194,0.08870967741935484,2.1774193548387095,19.879032258064516
KF0302,Ugali (1 cup),staple,148,258.6,3.2,3.52,33.97,4.36,14.81,14.5,0.15,2.1,104.5,2.1621621621621623,2.3783783783783785,22.9527027027027,2.9459459459459465,10.006756756756756,9.797297297297296,0.10135135135135136,1.4189189189189189,70.60810810810811
KF0303,Githeri (half cup),staple,185,237.4,7.46,2.14,21.07,2.45,10.59,9.0,0.45,1.0,121.8,4.032432432432432,1.1567567567567567,11.389189189189189,1.3243243243243246,5.724324324324324,4.864864864864865,0.24324324324324326,0.5405405405405406,65.83783783783784
KF0304,Rice (piece),staple,151,227.1,3.45,2.0,31.28,2.59,9.2,26.0,0.25,5.0,41.9,2.2847682119205297,1.3245033112582782,20.71523178807947,1.7152317880794703,6.092715231788079,17.218543046357617,0.16556291390728478,3.3112582781456954,27.748344370860927
KF0305,Chapati (1 cup),staple,165,328.9,2.44,2.13,43.04,3.43,15.58,25.7,0.1,10.9,142.7,1.4787878787878788,1.290909090909091,26.084848484848486,2.0787878787878786,9.442424242424243,15.575757575757576,0.06060606060606061,6.606060606060606,86.48484848484847
KF0306,Mandazi (1 serving),staple,165,171.7,4.86,0.5,21.15,1.76,8.18,1.0,0.21,4.1,104.7,2.9454545454545458,0.30303030303030304,12.818181818181818,1.0666666666666667,4.957575757575758,0.6060606060606061,0.12727272727272726,2.4848484848484844,63.45454545454545
KF0307,Sorghum Ugali (1 serving),staple,169,384.2,3.61,7.38,36.62,3.46,13.73,33.1,0.1,1.0,19.6,2.136094674556213,4.366863905325443,21.668639053254434,2.0473372781065087,8.124260355029586,19.585798816568047,0.05917159763313609,0.591715976331361,11.597633136094675
KF0308,Maize Porridge (1 serving),staple,143,187.8,3.7,1.14,27.48,2.59,11.3,4.7,0.1,16.0,0.0,2.5874125874125875,0.7972027972027971,19.216783216783217,1.8111888111888113,7.9020979020979025,3.2867132867132867,0.06993006993006994,11.188811188811188,0.0
KF0309,Beans (1 serving),legume,145,248.3,10.67,3.36,26.45,2.5,12.55,8.2,0.56,1.0,33.0,7.358620689655172,2.317241379310345,18.24137931034483,1.7241379310344827,8.655172413793103,5.655172413793102,0.3862068965517242,0.6896551724137931,22.75862068965517
KF0310,Cowpeas (100g),legume,124,131.5,4.5,0.5,23.14,3.24,8.17,7.0,0.1,5.8,0.0,3.629032258064516,0.4032258064516129,18.661290322580644,2.6129032258064515,6.588709677419355,5.645161290322581,0.08064516129032258,4.67741935483871,0.0
KF0311,Green grams (1 serving),legume,100,180.8,8.76,3.18,28.88,2.37,10.19,11.6,0.1,12.9,110.8,8.76,3.18,28.88,2.37,10.19,11.6,0.1,12.9,110.8
KF0312,Lentils (slice),legume,143,180.3,13.02,2.5,14.16,1.3,4.43,1.0,1.11,5.0,72.6,9.104895104895105,1.7482517482517483,9.902097902097902,0.9090909090909091,3.097902097902098,0.6993006993006993,0.7762237762237764,3.4965034965034967,50.76923076923076
KF0313,Chana (Chickpea) (1 cup),legume,190,308.9,10.53,2.96,20.82,1.31,6.24,1.0,0.23,4.4,48.8,5.542105263157895,1.5578947368421052,10.957894736842105,0.6894736842105263,3.2842105263157895,0.5263157894736842,0.12105263157894737,2.3157894736842106,25.68421052631579
KF0314,Sukuma Wiki (half cup),vegetable,101,28.4,0.5,1.15,3.94,0.78,0.82,1.0,0.25,1.0,58.8,0.49504950495049505,1.1386138613861385,3.900990099009901,0.7722772277227723,0.8118811881188119,0.9900990099009901,0.24752475247524752,0.9900990099009901,58.21782178217822
